SecondaryStoreID	StoreName	DateOfBusiness	TotalSales	Count_TC	Salestype_Ctg	Region
6701015	Jonker	2025-03-16		3	NONE	MALACCA
6701015	Jonker	2025-03-16	840	21	TAKE AWAY	MALACCA
6701015	Jonker	2025-03-17	665	22	DINE IN	MALACCA
6701015	Jonker	2025-03-17	162	4	FOOD PANDA	MALACCA
6701015	Jonker	2025-03-17	644	20	GRAB FOOD	MALACCA
6701015	Jonker	2025-03-17		10	NONE	MALACCA
6701015	Jonker	2025-03-17	528	16	TAKE AWAY	MALACCA
6701015	Jonker	2025-03-18	248	4	DINE IN	MALACCA
6701015	Jonker	2025-03-18	194	8	FOOD PANDA	MALACCA
6701015	Jonker	2025-03-18	488	11	GRAB FOOD	MALACCA
6701015	Jonker	2025-03-18		10	NONE	MALACCA
6701015	Jonker	2025-03-18	625	17	TAKE AWAY	MALACCA
6701015	Jonker	2025-03-19	319	9	DINE IN	MALACCA
6701015	Jonker	2025-03-19	240	6	FOOD PANDA	MALACCA
6701015	Jonker	2025-03-19	449	15	GRAB FOOD	MALACCA
6701015	Jonker	2025-03-19		7	NONE	MALACCA
6701015	Jonker	2025-03-19	470	18	TAKE AWAY	MALACCA
6701015	Jonker	2025-03-20	501	14	DINE IN	MALACCA
6701015	Jonker	2025-03-20	419	11	FOOD PANDA	MALACCA
6701015	Jonker	2025-03-20	270	9	GRAB FOOD	MALACCA
6701015	Jonker	2025-03-20		8	NONE	MALACCA
6701015	Jonker	2025-03-20	739	24	TAKE AWAY	MALACCA
6701015	Jonker	2025-03-21	689	22	DINE IN	MALACCA
6701015	Jonker	2025-03-21	507	12	FOOD PANDA	MALACCA
6701015	Jonker	2025-03-21	390	15	GRAB FOOD	MALACCA
6701015	Jonker	2025-03-21		10	NONE	MALACCA
6701015	Jonker	2025-03-21	644	20	TAKE AWAY	MALACCA
6701015	Jonker	2025-03-22	1111	28	DINE IN	MALACCA
6701015	Jonker	2025-03-22	124	3	FOOD PANDA	MALACCA
6701015	Jonker	2025-03-22	374	9	GRAB FOOD	MALACCA
6701015	Jonker	2025-03-22		9	NONE	MALACCA
6701015	Jonker	2025-03-22	515	14	TAKE AWAY	MALACCA
6701015	Jonker	2025-03-23	1300	30	DINE IN	MALACCA
6701015	Jonker	2025-03-23	332	4	FOOD PANDA	MALACCA
6701015	Jonker	2025-03-23	234	8	GRAB FOOD	MALACCA
6701015	Jonker	2025-03-23		8	NONE	MALACCA
6701015	Jonker	2025-03-23	809	22	TAKE AWAY	MALACCA
6701015	Jonker	2025-03-24	914	33	DINE IN	MALACCA
6701015	Jonker	2025-03-24	201	6	FOOD PANDA	MALACCA
6701015	Jonker	2025-03-24	372	11	GRAB FOOD	MALACCA
6701015	Jonker	2025-03-24		10	NONE	MALACCA
6701015	Jonker	2025-03-24	1024	25	TAKE AWAY	MALACCA
6701016	Eco Grandeur	2025-03-01	5050	97	DINE IN	SELANGOR
6701016	Eco Grandeur	2025-03-01	544	11	Drive Thru	SELANGOR
6701016	Eco Grandeur	2025-03-01	680	15	FOOD PANDA	SELANGOR
6701016	Eco Grandeur	2025-03-01	1094	29	GRAB FOOD	SELANGOR
6701016	Eco Grandeur	2025-03-01		2	NONE	SELANGOR
6701016	Eco Grandeur	2025-03-01	2455	62	TAKE AWAY	SELANGOR
6701016	Eco Grandeur	2025-03-02	333	9	DINE IN	SELANGOR
6701016	Eco Grandeur	2025-03-02	318	8	Drive Thru	SELANGOR
6701016	Eco Grandeur	2025-03-02	1275	28	FOOD PANDA	SELANGOR
6701016	Eco Grandeur	2025-03-02	787	19	GRAB FOOD	SELANGOR
6701016	Eco Grandeur	2025-03-02		5	NONE	SELANGOR
6701016	Eco Grandeur	2025-03-02	594	12	TAKE AWAY	SELANGOR
6701016	Eco Grandeur	2025-03-03	738	15	DINE IN	SELANGOR
6701016	Eco Grandeur	2025-03-03	327	10	Drive Thru	SELANGOR
6701016	Eco Grandeur	2025-03-03	471	15	FOOD PANDA	SELANGOR
6701016	Eco Grandeur	2025-03-03	456	12	GRAB FOOD	SELANGOR
6701016	Eco Grandeur	2025-03-03		6	NONE	SELANGOR
6701016	Eco Grandeur	2025-03-03	345	13	TAKE AWAY	SELANGOR
6701016	Eco Grandeur	2025-03-04	291	7	DINE IN	SELANGOR
6701016	Eco Grandeur	2025-03-04	290	10	Drive Thru	SELANGOR
6701016	Eco Grandeur	2025-03-04	465	13	FOOD PANDA	SELANGOR
6701016	Eco Grandeur	2025-03-04	487	12	GRAB FOOD	SELANGOR
6701016	Eco Grandeur	2025-03-04		6	NONE	SELANGOR
6701016	Eco Grandeur	2025-03-04	497	14	TAKE AWAY	SELANGOR
6701016	Eco Grandeur	2025-03-05	462	13	DINE IN	SELANGOR
6701016	Eco Grandeur	2025-03-05	161	5	Drive Thru	SELANGOR
6701016	Eco Grandeur	2025-03-05	649	15	FOOD PANDA	SELANGOR
6701016	Eco Grandeur	2025-03-05	814	21	GRAB FOOD	SELANGOR
6701016	Eco Grandeur	2025-03-05		10	NONE	SELANGOR
6701016	Eco Grandeur	2025-03-05	570	20	TAKE AWAY	SELANGOR
6701016	Eco Grandeur	2025-03-06	743	19	DINE IN	SELANGOR
6701016	Eco Grandeur	2025-03-06	349	8	Drive Thru	SELANGOR
6701016	Eco Grandeur	2025-03-06	715	17	FOOD PANDA	SELANGOR
6701016	Eco Grandeur	2025-03-06	827	20	GRAB FOOD	SELANGOR
6701016	Eco Grandeur	2025-03-06		8	NONE	SELANGOR
6701016	Eco Grandeur	2025-03-06	265	11	TAKE AWAY	SELANGOR
6701016	Eco Grandeur	2025-03-07	637	17	DINE IN	SELANGOR
6701016	Eco Grandeur	2025-03-07	264	9	Drive Thru	SELANGOR
6701016	Eco Grandeur	2025-03-07	816	17	FOOD PANDA	SELANGOR
6701016	Eco Grandeur	2025-03-07	676	21	GRAB FOOD	SELANGOR
6701016	Eco Grandeur	2025-03-07		7	NONE	SELANGOR
6701016	Eco Grandeur	2025-03-07	1026	25	TAKE AWAY	SELANGOR
6701016	Eco Grandeur	2025-03-08	761	13	DINE IN	SELANGOR
6701016	Eco Grandeur	2025-03-08	184	4	Drive Thru	SELANGOR
6701016	Eco Grandeur	2025-03-08	630	18	FOOD PANDA	SELANGOR
6701016	Eco Grandeur	2025-03-08	945	25	GRAB FOOD	SELANGOR
6701016	Eco Grandeur	2025-03-08		2	NONE	SELANGOR
6701016	Eco Grandeur	2025-03-08	958	27	TAKE AWAY	SELANGOR
6701016	Eco Grandeur	2025-03-09	836	25	DINE IN	SELANGOR
6701016	Eco Grandeur	2025-03-09	696	16	Drive Thru	SELANGOR
6701016	Eco Grandeur	2025-03-09	1130	24	FOOD PANDA	SELANGOR
6701016	Eco Grandeur	2025-03-09	952	21	GRAB FOOD	SELANGOR
6701016	Eco Grandeur	2025-03-09		8	NONE	SELANGOR
6701016	Eco Grandeur	2025-03-09	1419	34	TAKE AWAY	SELANGOR
6701016	Eco Grandeur	2025-03-10	432	9	DINE IN	SELANGOR
6701016	Eco Grandeur	2025-03-10	241	9	Drive Thru	SELANGOR
6701016	Eco Grandeur	2025-03-10	509	14	FOOD PANDA	SELANGOR
6701016	Eco Grandeur	2025-03-10	1167	24	GRAB FOOD	SELANGOR
6701016	Eco Grandeur	2025-03-10		7	NONE	SELANGOR
6701016	Eco Grandeur	2025-03-10	882	22	TAKE AWAY	SELANGOR
6701016	Eco Grandeur	2025-03-11	845	28	DINE IN	SELANGOR
6701016	Eco Grandeur	2025-03-11	232	9	Drive Thru	SELANGOR
6701016	Eco Grandeur	2025-03-11	370	9	FOOD PANDA	SELANGOR
6701016	Eco Grandeur	2025-03-11	783	19	GRAB FOOD	SELANGOR
6701016	Eco Grandeur	2025-03-11		8	NONE	SELANGOR
6701016	Eco Grandeur	2025-03-11	755	22	TAKE AWAY	SELANGOR
6701016	Eco Grandeur	2025-03-12	442	10	DINE IN	SELANGOR
6701016	Eco Grandeur	2025-03-12	579	12	Drive Thru	SELANGOR
6701016	Eco Grandeur	2025-03-12	496	12	FOOD PANDA	SELANGOR
6701016	Eco Grandeur	2025-03-12	1001	24	GRAB FOOD	SELANGOR
6701016	Eco Grandeur	2025-03-12		8	NONE	SELANGOR
6701016	Eco Grandeur	2025-03-12	891	25	TAKE AWAY	SELANGOR
6701016	Eco Grandeur	2025-03-13	668	18	DINE IN	SELANGOR
6701016	Eco Grandeur	2025-03-13	280	10	Drive Thru	SELANGOR
6701016	Eco Grandeur	2025-03-13	895	20	FOOD PANDA	SELANGOR
6701016	Eco Grandeur	2025-03-13	1045	28	GRAB FOOD	SELANGOR
6701016	Eco Grandeur	2025-03-13		9	NONE	SELANGOR
6701016	Eco Grandeur	2025-03-13	471	18	TAKE AWAY	SELANGOR
6701016	Eco Grandeur	2025-03-14	708	16	DINE IN	SELANGOR
6701016	Eco Grandeur	2025-03-14	404	11	Drive Thru	SELANGOR
6701016	Eco Grandeur	2025-03-14	488	12	FOOD PANDA	SELANGOR
6701016	Eco Grandeur	2025-03-14	1151	29	GRAB FOOD	SELANGOR
6701016	Eco Grandeur	2025-03-14		8	NONE	SELANGOR
6701016	Eco Grandeur	2025-03-14	951	27	TAKE AWAY	SELANGOR
6701016	Eco Grandeur	2025-03-15	1392	33	DINE IN	SELANGOR
6701016	Eco Grandeur	2025-03-15	299	9	Drive Thru	SELANGOR
6701016	Eco Grandeur	2025-03-15	454	12	FOOD PANDA	SELANGOR
6701016	Eco Grandeur	2025-03-15	680	17	GRAB FOOD	SELANGOR
6701016	Eco Grandeur	2025-03-15		6	NONE	SELANGOR
6701016	Eco Grandeur	2025-03-15	1194	34	TAKE AWAY	SELANGOR
6701016	Eco Grandeur	2025-03-16	753	15	DINE IN	SELANGOR
6701016	Eco Grandeur	2025-03-16	580	18	Drive Thru	SELANGOR
6701016	Eco Grandeur	2025-03-16	754	17	FOOD PANDA	SELANGOR
6701016	Eco Grandeur	2025-03-16	1108	28	GRAB FOOD	SELANGOR
6701016	Eco Grandeur	2025-03-16		7	NONE	SELANGOR
6701016	Eco Grandeur	2025-03-16	1269	39	TAKE AWAY	SELANGOR
6701016	Eco Grandeur	2025-03-17	744	13	DINE IN	SELANGOR
6701016	Eco Grandeur	2025-03-17	402	10	Drive Thru	SELANGOR
6701016	Eco Grandeur	2025-03-17	259	6	FOOD PANDA	SELANGOR
6701016	Eco Grandeur	2025-03-17	604	15	GRAB FOOD	SELANGOR
6701016	Eco Grandeur	2025-03-17		7	NONE	SELANGOR
6701016	Eco Grandeur	2025-03-17	528	19	TAKE AWAY	SELANGOR
6701016	Eco Grandeur	2025-03-18	1495	39	DINE IN	SELANGOR
6701016	Eco Grandeur	2025-03-18	464	16	Drive Thru	SELANGOR
6701016	Eco Grandeur	2025-03-18	642	15	FOOD PANDA	SELANGOR
6701016	Eco Grandeur	2025-03-18	957	20	GRAB FOOD	SELANGOR
6701016	Eco Grandeur	2025-03-18		11	NONE	SELANGOR
6701016	Eco Grandeur	2025-03-18	1054	28	TAKE AWAY	SELANGOR
6701016	Eco Grandeur	2025-03-19	698	21	DINE IN	SELANGOR
6701016	Eco Grandeur	2025-03-19	80	3	Drive Thru	SELANGOR
6701016	Eco Grandeur	2025-03-19	469	10	FOOD PANDA	SELANGOR
6701016	Eco Grandeur	2025-03-19	646	18	GRAB FOOD	SELANGOR
6701016	Eco Grandeur	2025-03-19		6	NONE	SELANGOR
6701016	Eco Grandeur	2025-03-19	585	19	TAKE AWAY	SELANGOR
6701016	Eco Grandeur	2025-03-20	1069	23	DINE IN	SELANGOR
6701016	Eco Grandeur	2025-03-20	530	14	Drive Thru	SELANGOR
6701016	Eco Grandeur	2025-03-20	527	13	FOOD PANDA	SELANGOR
6701016	Eco Grandeur	2025-03-20	454	14	GRAB FOOD	SELANGOR
6701016	Eco Grandeur	2025-03-20		6	NONE	SELANGOR
6701016	Eco Grandeur	2025-03-20	848	25	TAKE AWAY	SELANGOR
6701016	Eco Grandeur	2025-03-21	1048	30	DINE IN	SELANGOR
6701016	Eco Grandeur	2025-03-21	544	15	Drive Thru	SELANGOR
6701016	Eco Grandeur	2025-03-21	656	13	FOOD PANDA	SELANGOR
6701016	Eco Grandeur	2025-03-21	999	27	GRAB FOOD	SELANGOR
6701016	Eco Grandeur	2025-03-21		5	NONE	SELANGOR
6701016	Eco Grandeur	2025-03-21	1113	31	TAKE AWAY	SELANGOR
6701016	Eco Grandeur	2025-03-22	981	31	DINE IN	SELANGOR
6701016	Eco Grandeur	2025-03-22	307	9	Drive Thru	SELANGOR
6701016	Eco Grandeur	2025-03-22	613	12	FOOD PANDA	SELANGOR
6701016	Eco Grandeur	2025-03-22	985	23	GRAB FOOD	SELANGOR
6701016	Eco Grandeur	2025-03-22		6	NONE	SELANGOR
6701016	Eco Grandeur	2025-03-22	1143	33	TAKE AWAY	SELANGOR
6701016	Eco Grandeur	2025-03-23	2163	54	DINE IN	SELANGOR
6701016	Eco Grandeur	2025-03-23	683	17	Drive Thru	SELANGOR
6701016	Eco Grandeur	2025-03-23	392	9	FOOD PANDA	SELANGOR
6701016	Eco Grandeur	2025-03-23	1153	26	GRAB FOOD	SELANGOR
6701016	Eco Grandeur	2025-03-23		7	NONE	SELANGOR
6701016	Eco Grandeur	2025-03-23	1949	44	TAKE AWAY	SELANGOR
6701016	Eco Grandeur	2025-03-24	974	28	DINE IN	SELANGOR
6701016	Eco Grandeur	2025-03-24	536	15	Drive Thru	SELANGOR
6701016	Eco Grandeur	2025-03-24	569	12	FOOD PANDA	SELANGOR
6701016	Eco Grandeur	2025-03-24	996	25	GRAB FOOD	SELANGOR
6701016	Eco Grandeur	2025-03-24		12	NONE	SELANGOR
6701016	Eco Grandeur	2025-03-24	2843	28	TAKE AWAY	SELANGOR
6701017	Pasir Gudang	2025-03-01	3657	94	DINE IN	JOHOR
6701017	Pasir Gudang	2025-03-01	1309	34	FOOD PANDA	JOHOR
6701017	Pasir Gudang	2025-03-01	921	24	GRAB FOOD	JOHOR
6701017	Pasir Gudang	2025-03-01		1	NONE	JOHOR
6701017	Pasir Gudang	2025-03-01	3123	80	TAKE AWAY	JOHOR
6701017	Pasir Gudang	2025-03-02	813	20	DINE IN	JOHOR
6701017	Pasir Gudang	2025-03-02	1203	37	FOOD PANDA	JOHOR
6701017	Pasir Gudang	2025-03-02	1332	31	GRAB FOOD	JOHOR
6701017	Pasir Gudang	2025-03-02		1	NONE	JOHOR
6701017	Pasir Gudang	2025-03-02	1262	28	TAKE AWAY	JOHOR
6701017	Pasir Gudang	2025-03-03	287	11	DINE IN	JOHOR
6701017	Pasir Gudang	2025-03-03	2049	54	FOOD PANDA	JOHOR
6701017	Pasir Gudang	2025-03-03	1118	29	GRAB FOOD	JOHOR
6701017	Pasir Gudang	2025-03-03		1	NONE	JOHOR
6701017	Pasir Gudang	2025-03-03	1413	37	TAKE AWAY	JOHOR
6701017	Pasir Gudang	2025-03-04	538	22	DINE IN	JOHOR
6701017	Pasir Gudang	2025-03-04	2086	54	FOOD PANDA	JOHOR
6701017	Pasir Gudang	2025-03-04	1013	30	GRAB FOOD	JOHOR
6701017	Pasir Gudang	2025-03-04		1	NONE	JOHOR
6701017	Pasir Gudang	2025-03-04	903	23	TAKE AWAY	JOHOR
6701017	Pasir Gudang	2025-03-05	862	24	DINE IN	JOHOR
6701017	Pasir Gudang	2025-03-05	2338	62	FOOD PANDA	JOHOR
6701017	Pasir Gudang	2025-03-05	1213	37	GRAB FOOD	JOHOR
6701017	Pasir Gudang	2025-03-05		1	NONE	JOHOR
6701017	Pasir Gudang	2025-03-05	1498	42	TAKE AWAY	JOHOR
6701017	Pasir Gudang	2025-03-06	451	15	DINE IN	JOHOR
6701017	Pasir Gudang	2025-03-06	3230	88	FOOD PANDA	JOHOR
6701017	Pasir Gudang	2025-03-06	1077	26	GRAB FOOD	JOHOR
6701017	Pasir Gudang	2025-03-06		1	NONE	JOHOR
6701017	Pasir Gudang	2025-03-06	1157	33	TAKE AWAY	JOHOR
6701017	Pasir Gudang	2025-03-07	1263	40	DINE IN	JOHOR
6701017	Pasir Gudang	2025-03-07	2902	73	FOOD PANDA	JOHOR
6701017	Pasir Gudang	2025-03-07	2381	58	GRAB FOOD	JOHOR
6701017	Pasir Gudang	2025-03-07		1	NONE	JOHOR
6701017	Pasir Gudang	2025-03-07	1715	44	TAKE AWAY	JOHOR
6701017	Pasir Gudang	2025-03-08	1898	54	DINE IN	JOHOR
6701017	Pasir Gudang	2025-03-08	2388	60	FOOD PANDA	JOHOR
6701017	Pasir Gudang	2025-03-08	2053	46	GRAB FOOD	JOHOR
6701017	Pasir Gudang	2025-03-08		1	NONE	JOHOR
6701017	Pasir Gudang	2025-03-08	2542	69	TAKE AWAY	JOHOR
6701017	Pasir Gudang	2025-03-09	1725	43	DINE IN	JOHOR
6701017	Pasir Gudang	2025-03-09	2850	76	FOOD PANDA	JOHOR
6701017	Pasir Gudang	2025-03-09	2215	52	GRAB FOOD	JOHOR
6701017	Pasir Gudang	2025-03-09		1	NONE	JOHOR
6701017	Pasir Gudang	2025-03-09	2733	69	TAKE AWAY	JOHOR
6701017	Pasir Gudang	2025-03-10	944	27	DINE IN	JOHOR
6701017	Pasir Gudang	2025-03-10	1766	40	FOOD PANDA	JOHOR
6701017	Pasir Gudang	2025-03-10	1948	45	GRAB FOOD	JOHOR
6701017	Pasir Gudang	2025-03-10		1	NONE	JOHOR
6701017	Pasir Gudang	2025-03-10	1893	56	TAKE AWAY	JOHOR
6701017	Pasir Gudang	2025-03-11	815	21	DINE IN	JOHOR
6701017	Pasir Gudang	2025-03-11	1451	34	FOOD PANDA	JOHOR
6701017	Pasir Gudang	2025-03-11	2174	53	GRAB FOOD	JOHOR
6701017	Pasir Gudang	2025-03-11		1	NONE	JOHOR
6701017	Pasir Gudang	2025-03-11	1264	45	TAKE AWAY	JOHOR
6701017	Pasir Gudang	2025-03-12	1221	38	DINE IN	JOHOR
6701017	Pasir Gudang	2025-03-12	1461	38	FOOD PANDA	JOHOR
6701017	Pasir Gudang	2025-03-12	2202	53	GRAB FOOD	JOHOR
6701017	Pasir Gudang	2025-03-12		1	NONE	JOHOR
6701017	Pasir Gudang	2025-03-12	2258	56	TAKE AWAY	JOHOR
6701017	Pasir Gudang	2025-03-13	1616	39	DINE IN	JOHOR
6701017	Pasir Gudang	2025-03-13	1764	40	FOOD PANDA	JOHOR
6701017	Pasir Gudang	2025-03-13	1384	38	GRAB FOOD	JOHOR
6701017	Pasir Gudang	2025-03-13		1	NONE	JOHOR
6701017	Pasir Gudang	2025-03-13	1876	53	TAKE AWAY	JOHOR
6701017	Pasir Gudang	2025-03-14	1824	41	DINE IN	JOHOR
6701017	Pasir Gudang	2025-03-14	1932	42	FOOD PANDA	JOHOR
6701017	Pasir Gudang	2025-03-14	1737	47	GRAB FOOD	JOHOR
6701017	Pasir Gudang	2025-03-14		1	NONE	JOHOR
6701017	Pasir Gudang	2025-03-14	2227	72	TAKE AWAY	JOHOR
6701017	Pasir Gudang	2025-03-15	1178	29	DINE IN	JOHOR
6701017	Pasir Gudang	2025-03-15	1482	37	FOOD PANDA	JOHOR
6701017	Pasir Gudang	2025-03-15	1718	44	GRAB FOOD	JOHOR
6701017	Pasir Gudang	2025-03-15		1	NONE	JOHOR
6701017	Pasir Gudang	2025-03-15	2839	72	TAKE AWAY	JOHOR
6701017	Pasir Gudang	2025-03-16	1133	27	DINE IN	JOHOR
6701017	Pasir Gudang	2025-03-16	1802	44	FOOD PANDA	JOHOR
6701017	Pasir Gudang	2025-03-16	1939	49	GRAB FOOD	JOHOR
6701017	Pasir Gudang	2025-03-16		1	NONE	JOHOR
6701017	Pasir Gudang	2025-03-16	2285	61	TAKE AWAY	JOHOR
6701017	Pasir Gudang	2025-03-17	1248	30	DINE IN	JOHOR
6701017	Pasir Gudang	2025-03-17	1939	46	FOOD PANDA	JOHOR
6701017	Pasir Gudang	2025-03-17	2282	50	GRAB FOOD	JOHOR
6701017	Pasir Gudang	2025-03-17		1	NONE	JOHOR
6701017	Pasir Gudang	2025-03-17	1518	44	TAKE AWAY	JOHOR
6701017	Pasir Gudang	2025-03-18	556	18	DINE IN	JOHOR
6701017	Pasir Gudang	2025-03-18	1247	29	FOOD PANDA	JOHOR
6701017	Pasir Gudang	2025-03-18	1350	38	GRAB FOOD	JOHOR
6701017	Pasir Gudang	2025-03-18		1	NONE	JOHOR
6701017	Pasir Gudang	2025-03-18	2490	72	TAKE AWAY	JOHOR
6701017	Pasir Gudang	2025-03-19	1118	24	DINE IN	JOHOR
6701017	Pasir Gudang	2025-03-19	1938	46	FOOD PANDA	JOHOR
6701017	Pasir Gudang	2025-03-19	1381	37	GRAB FOOD	JOHOR
6701017	Pasir Gudang	2025-03-19		1	NONE	JOHOR
6701017	Pasir Gudang	2025-03-19	2356	57	TAKE AWAY	JOHOR
6701017	Pasir Gudang	2025-03-20	1617	47	DINE IN	JOHOR
6701017	Pasir Gudang	2025-03-20	2456	59	FOOD PANDA	JOHOR
6701017	Pasir Gudang	2025-03-20	1071	24	GRAB FOOD	JOHOR
6701017	Pasir Gudang	2025-03-20		1	NONE	JOHOR
6701017	Pasir Gudang	2025-03-20	2651	70	TAKE AWAY	JOHOR
6701017	Pasir Gudang	2025-03-21	3175	80	DINE IN	JOHOR
6701017	Pasir Gudang	2025-03-21	2175	53	FOOD PANDA	JOHOR
6701017	Pasir Gudang	2025-03-21	2417	65	GRAB FOOD	JOHOR
6701017	Pasir Gudang	2025-03-21		1	NONE	JOHOR
6701017	Pasir Gudang	2025-03-21	2709	74	TAKE AWAY	JOHOR
6701017	Pasir Gudang	2025-03-22	1685	50	DINE IN	JOHOR
6701017	Pasir Gudang	2025-03-22	1620	42	FOOD PANDA	JOHOR
6701017	Pasir Gudang	2025-03-22	2308	56	GRAB FOOD	JOHOR
6701017	Pasir Gudang	2025-03-22		1	NONE	JOHOR
6701017	Pasir Gudang	2025-03-22	2893	81	TAKE AWAY	JOHOR
6701017	Pasir Gudang	2025-03-23	2444	54	DINE IN	JOHOR
6701017	Pasir Gudang	2025-03-23	2010	36	FOOD PANDA	JOHOR
6701017	Pasir Gudang	2025-03-23	3062	64	GRAB FOOD	JOHOR
6701017	Pasir Gudang	2025-03-23	2871	68	TAKE AWAY	JOHOR
6701017	Pasir Gudang	2025-03-24	1927	53	DINE IN	JOHOR
6701017	Pasir Gudang	2025-03-24	1968	35	FOOD PANDA	JOHOR
6701017	Pasir Gudang	2025-03-24	2034	51	GRAB FOOD	JOHOR
6701017	Pasir Gudang	2025-03-24		2	NONE	JOHOR
6701017	Pasir Gudang	2025-03-24	2953	83	TAKE AWAY	JOHOR
6701018	Central I-City	2025-03-01	10619	244	DINE IN	SELANGOR
6701018	Central I-City	2025-03-01	805	24	FOOD PANDA	SELANGOR
6701018	Central I-City	2025-03-01	4058	83	GRAB FOOD	SELANGOR
6701018	Central I-City	2025-03-01		15	NONE	SELANGOR
6701018	Central I-City	2025-03-01	6263	160	TAKE AWAY	SELANGOR
6701018	Central I-City	2025-03-02	1256	35	DINE IN	SELANGOR
6701018	Central I-City	2025-03-02	543	17	FOOD PANDA	SELANGOR
6701018	Central I-City	2025-03-02	1108	31	GRAB FOOD	SELANGOR
6701018	Central I-City	2025-03-02		15	NONE	SELANGOR
6701018	Central I-City	2025-03-02	1849	63	TAKE AWAY	SELANGOR
6701018	Central I-City	2025-03-03	1269	38	DINE IN	SELANGOR
6701018	Central I-City	2025-03-03	725	22	FOOD PANDA	SELANGOR
6701018	Central I-City	2025-03-03	1163	30	GRAB FOOD	SELANGOR
6701018	Central I-City	2025-03-03		11	NONE	SELANGOR
6701018	Central I-City	2025-03-03	1119	39	TAKE AWAY	SELANGOR
6701018	Central I-City	2025-03-04	849	29	DINE IN	SELANGOR
6701018	Central I-City	2025-03-04	737	21	FOOD PANDA	SELANGOR
6701018	Central I-City	2025-03-04	957	28	GRAB FOOD	SELANGOR
6701018	Central I-City	2025-03-04		15	NONE	SELANGOR
6701018	Central I-City	2025-03-04	765	30	TAKE AWAY	SELANGOR
6701018	Central I-City	2025-03-05	1662	54	DINE IN	SELANGOR
6701018	Central I-City	2025-03-05	871	18	FOOD PANDA	SELANGOR
6701018	Central I-City	2025-03-05	1654	39	GRAB FOOD	SELANGOR
6701018	Central I-City	2025-03-05		15	NONE	SELANGOR
6701018	Central I-City	2025-03-05	1510	58	TAKE AWAY	SELANGOR
6701018	Central I-City	2025-03-06	1026	28	DINE IN	SELANGOR
6701018	Central I-City	2025-03-06	542	16	FOOD PANDA	SELANGOR
6701018	Central I-City	2025-03-06	903	24	GRAB FOOD	SELANGOR
6701018	Central I-City	2025-03-06	1648	58	TAKE AWAY	SELANGOR
6701018	Central I-City	2025-03-07	1855	44	DINE IN	SELANGOR
6701018	Central I-City	2025-03-07	566	14	FOOD PANDA	SELANGOR
6701018	Central I-City	2025-03-07	1649	34	GRAB FOOD	SELANGOR
6701018	Central I-City	2025-03-07		11	NONE	SELANGOR
6701018	Central I-City	2025-03-07	2155	72	TAKE AWAY	SELANGOR
6701018	Central I-City	2025-03-08	2088	53	DINE IN	SELANGOR
6701018	Central I-City	2025-03-08	390	9	FOOD PANDA	SELANGOR
6701018	Central I-City	2025-03-08	1764	36	GRAB FOOD	SELANGOR
6701018	Central I-City	2025-03-08		13	NONE	SELANGOR
6701018	Central I-City	2025-03-08	3380	100	TAKE AWAY	SELANGOR
6701018	Central I-City	2025-03-09	2417	63	DINE IN	SELANGOR
6701018	Central I-City	2025-03-09	738	22	FOOD PANDA	SELANGOR
6701018	Central I-City	2025-03-09	1126	27	GRAB FOOD	SELANGOR
6701018	Central I-City	2025-03-09		11	NONE	SELANGOR
6701018	Central I-City	2025-03-09	6160	174	TAKE AWAY	SELANGOR
6701018	Central I-City	2025-03-10	1505	40	DINE IN	SELANGOR
6701018	Central I-City	2025-03-10	186	7	FOOD PANDA	SELANGOR
6701018	Central I-City	2025-03-10	1066	25	GRAB FOOD	SELANGOR
6701018	Central I-City	2025-03-10		15	NONE	SELANGOR
6701018	Central I-City	2025-03-10	1809	64	TAKE AWAY	SELANGOR
6701018	Central I-City	2025-03-11	1595	49	DINE IN	SELANGOR
6701018	Central I-City	2025-03-11	225	8	FOOD PANDA	SELANGOR
6701018	Central I-City	2025-03-11	1183	34	GRAB FOOD	SELANGOR
6701018	Central I-City	2025-03-11		14	NONE	SELANGOR
6701018	Central I-City	2025-03-11	1753	65	TAKE AWAY	SELANGOR
6701018	Central I-City	2025-03-12	1135	43	DINE IN	SELANGOR
6701018	Central I-City	2025-03-12	378	8	FOOD PANDA	SELANGOR
6701018	Central I-City	2025-03-12	1212	30	GRAB FOOD	SELANGOR
6701018	Central I-City	2025-03-12		13	NONE	SELANGOR
6701018	Central I-City	2025-03-12	1631	60	TAKE AWAY	SELANGOR
6701018	Central I-City	2025-03-13	1343	43	DINE IN	SELANGOR
6701018	Central I-City	2025-03-13	294	9	FOOD PANDA	SELANGOR
6701018	Central I-City	2025-03-13	1733	39	GRAB FOOD	SELANGOR
6701018	Central I-City	2025-03-13		12	NONE	SELANGOR
6701018	Central I-City	2025-03-13	1976	59	TAKE AWAY	SELANGOR
6701018	Central I-City	2025-03-14	1429	49	DINE IN	SELANGOR
6701018	Central I-City	2025-03-14	664	14	FOOD PANDA	SELANGOR
6701018	Central I-City	2025-03-14	1925	43	GRAB FOOD	SELANGOR
6701018	Central I-City	2025-03-14		14	NONE	SELANGOR
6701018	Central I-City	2025-03-14	1949	63	TAKE AWAY	SELANGOR
6701018	Central I-City	2025-03-15	2632	61	DINE IN	SELANGOR
6701018	Central I-City	2025-03-15	532	10	FOOD PANDA	SELANGOR
6701018	Central I-City	2025-03-15	1428	37	GRAB FOOD	SELANGOR
